2026-04-28 18:40:49.127 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-04-28 22:02:08.478 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:02:08.481 [http-nio-8080-exec-1] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: POST, URI: /api/admin/questionFirstCategory/findQuestionFirstCategoryByPage, Controller: AdminQuestionFirstCategoryController.findQuestionFirstCategoryByPage, IP: 0:0:0:0:0:0:0:1, Params: {"pageSize":"10","pageNum":"1"}
2026-04-28 22:02:08.589 [http-nio-8080-exec-1] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminQuestionFirstCategoryServiceImpl, 方法: findQuestionFirstCategoryByPage, 参数: [1,10,{"questionFirstCategoryName":"","questionFirstCategoryIntroduce":""}]
2026-04-28 22:02:08.599 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.selectList_mpCount - ==>  Preparing: SELECT COUNT(*) AS total FROM general_questionFirstCategory WHERE deleted = 0 AND (deleted = ?)
2026-04-28 22:02:08.601 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.selectList_mpCount - ==> Parameters: 0(Integer)
2026-04-28 22:02:08.994 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.selectList_mpCount - <==      Total: 1
2026-04-28 22:02:08.997 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.selectList - ==>  Preparing: SELECT questionFirstCategory_id,questionFirstCategory_name,questionFirstCategory_introduce,questionFirstCategory_createTime,deleted FROM general_questionFirstCategory WHERE deleted=0 AND (deleted = ?) ORDER BY questionFirstCategory_createTime DESC LIMIT ?
2026-04-28 22:02:08.998 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.selectList - ==> Parameters: 0(Integer), 10(Long)
2026-04-28 22:02:09.081 [http-nio-8080-exec-1] DEBUG c.z.e.m.m.a.A.selectList - <==      Total: 1
2026-04-28 22:02:09.085 [http-nio-8080-exec-1] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminQuestionFirstCategoryServiceImpl, 方法: findQuestionFirstCategoryByPage, 返回值: {"records":[{"questionFirstCategoryId":1,"questionFirstCategoryName":"互联网","questionFirstCategoryIntroduce":"互联网相关的题库","questionFirstCategoryCreateTime":1776918444000}],"total":1,"size":10,"current":1}, 耗时: 495ms
2026-04-28 22:02:09.210 [http-nio-8080-exec-1] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: POST, URI: /api/admin/questionFirstCategory/findQuestionFirstCategoryByPage, Controller: AdminQuestionFirstCategoryController.findQuestionFirstCategoryByPage, Status: 200, Duration: 729ms
2026-04-28 22:02:09.880 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 22:02:09.881 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:02:09.928 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:02:09.931 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:02:09.931 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 22:02:10.054 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:02:10.059 [http-nio-8080-exec-2] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/questionFirstCategory/findQuestionFirstCategoryById, Controller: AdminQuestionFirstCategoryController.findQuestionFirstCategoryById, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777384929720","questionFirstCategoryId":"1"}
2026-04-28 22:02:10.156 [http-nio-8080-exec-2] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminQuestionFirstCategoryServiceImpl, 方法: findQuestionFirstCategoryById, 参数: [1]
2026-04-28 22:02:10.160 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.A.selectList - ==>  Preparing: SELECT questionFirstCategory_id,questionFirstCategory_name,questionFirstCategory_introduce,questionFirstCategory_createTime,deleted FROM general_questionFirstCategory WHERE deleted=0 AND (questionFirstCategory_id = ? AND deleted = ?)
2026-04-28 22:02:10.160 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.A.selectList - ==> Parameters: 1(Integer), 0(Integer)
2026-04-28 22:02:10.271 [http-nio-8080-exec-2] DEBUG c.z.e.m.m.a.A.selectList - <==      Total: 1
2026-04-28 22:02:10.275 [http-nio-8080-exec-2] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminQuestionFirstCategoryServiceImpl, 方法: findQuestionFirstCategoryById, 返回值: {"questionFirstCategoryId":1,"questionFirstCategoryName":"互联网","questionFirstCategoryIntroduce":"互联网相关的题库","questionFirstCategoryCreateTime":1776918444000}, 耗时: 117ms
2026-04-28 22:02:10.507 [http-nio-8080-exec-2] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/questionFirstCategory/findQuestionFirstCategoryById, Controller: AdminQuestionFirstCategoryController.findQuestionFirstCategoryById, Status: 200, Duration: 452ms
2026-04-28 22:02:12.677 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 22:02:12.678 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:02:12.756 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:02:12.756 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:02:12.758 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 22:02:12.871 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:02:12.875 [http-nio-8080-exec-6] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/questionFirstCategory/findQuestionFirstCategoryById, Controller: AdminQuestionFirstCategoryController.findQuestionFirstCategoryById, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777384932546","questionFirstCategoryId":"1"}
2026-04-28 22:02:12.979 [http-nio-8080-exec-6] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminQuestionFirstCategoryServiceImpl, 方法: findQuestionFirstCategoryById, 参数: [1]
2026-04-28 22:02:12.980 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.A.selectList - ==>  Preparing: SELECT questionFirstCategory_id,questionFirstCategory_name,questionFirstCategory_introduce,questionFirstCategory_createTime,deleted FROM general_questionFirstCategory WHERE deleted=0 AND (questionFirstCategory_id = ? AND deleted = ?)
2026-04-28 22:02:12.981 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.A.selectList - ==> Parameters: 1(Integer), 0(Integer)
2026-04-28 22:02:13.097 [http-nio-8080-exec-6] DEBUG c.z.e.m.m.a.A.selectList - <==      Total: 1
2026-04-28 22:02:13.097 [http-nio-8080-exec-6] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminQuestionFirstCategoryServiceImpl, 方法: findQuestionFirstCategoryById, 返回值: {"questionFirstCategoryId":1,"questionFirstCategoryName":"互联网","questionFirstCategoryIntroduce":"互联网相关的题库","questionFirstCategoryCreateTime":1776918444000}, 耗时: 118ms
2026-04-28 22:02:13.308 [http-nio-8080-exec-6] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/questionFirstCategory/findQuestionFirstCategoryById, Controller: AdminQuestionFirstCategoryController.findQuestionFirstCategoryById, Status: 200, Duration: 435ms
2026-04-28 22:02:14.697 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 22:02:14.697 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:02:14.711 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 22:02:14.711 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:02:14.771 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:02:14.771 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:02:14.771 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:02:14.771 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:02:14.772 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 22:02:14.772 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 22:02:14.822 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:02:14.822 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:02:14.823 [http-nio-8080-exec-4] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/questionFirstCategory/findAllQuestionFirstCategory, Controller: AdminQuestionFirstCategoryController.findAllQuestionFirstCategory, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777384934446"}
2026-04-28 22:02:14.823 [http-nio-8080-exec-7] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: POST, URI: /api/admin/questionBank/findQuestionBankByPage, Controller: AdminQuestionBankController.findQuestionBankByPage, IP: 0:0:0:0:0:0:0:1, Params: {"pageSize":"10","pageNum":"1"}
2026-04-28 22:02:14.858 [http-nio-8080-exec-4] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminQuestionFirstCategoryServiceImpl, 方法: findAllQuestionFirstCategory, 参数: 无参数
2026-04-28 22:02:14.861 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.selectList - ==>  Preparing: SELECT questionFirstCategory_id,questionFirstCategory_name,questionFirstCategory_introduce,questionFirstCategory_createTime,deleted FROM general_questionFirstCategory WHERE deleted=0 AND (deleted = ?) ORDER BY questionFirstCategory_createTime DESC
2026-04-28 22:02:14.861 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.selectList - ==> Parameters: 0(Integer)
2026-04-28 22:02:14.862 [http-nio-8080-exec-7] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminQuestionBankServiceImpl, 方法: findQuestionBankByPage, 参数: [1,10,{}]
2026-04-28 22:02:14.877 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.selectList_mpCount - ==>  Preparing: SELECT COUNT(*) AS total FROM general_questionBank WHERE deleted = 0 AND (deleted = ?)
2026-04-28 22:02:14.877 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.selectList_mpCount - ==> Parameters: 0(Integer)
2026-04-28 22:02:14.897 [http-nio-8080-exec-4] DEBUG c.z.e.m.m.a.A.selectList - <==      Total: 1
2026-04-28 22:02:14.899 [http-nio-8080-exec-4] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminQuestionFirstCategoryServiceImpl, 方法: findAllQuestionFirstCategory, 返回值: [{"questionFirstCategoryId":1,"questionFirstCategoryName":"互联网","questionFirstCategoryIntroduce":"互联网相关的题库","questionFirstCategoryCreateTime":1776918444000}], 耗时: 40ms
2026-04-28 22:02:14.914 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.selectList_mpCount - <==      Total: 1
2026-04-28 22:02:14.915 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.selectList - ==>  Preparing: SELECT questionBank_id,questionBank_description,questionBank_optionA,questionBank_optionB,questionBank_optionC,questionBank_optionD,questionBank_correctAnswer,questionBank_image,questionBank_code,questionBank_type,questionFirstCategory_id,questionFirstCategory_name,questionSecondCategory_id,questionSecondCategory_name,questionBank_referenceAnswer,questionBank_analysis,questionBank_difficulty,questionBank_state,questionBank_createTime,questionBank_updateTime,deleted FROM general_questionBank WHERE deleted=0 AND (deleted = ?) ORDER BY questionBank_createTime DESC LIMIT ?
2026-04-28 22:02:14.915 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.selectList - ==> Parameters: 0(Integer), 10(Long)
2026-04-28 22:02:14.952 [http-nio-8080-exec-7] DEBUG c.z.e.m.m.a.A.selectList - <==      Total: 1
2026-04-28 22:02:14.956 [http-nio-8080-exec-7] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminQuestionBankServiceImpl, 方法: findQuestionBankByPage, 返回值: {"records":[{"questionBankId":1,"questionBankDescription":"在以下选项中,属于Java基本数据类型的是?1","questionBankType":1,"questionFirstCategoryName":"互联网","questionSecondCategoryName":"后端开发-Java","questionBankDifficulty":1,"questionBankState":1,"questionBankCreateTime":1776935585000,"questionBankUpdateTime":1777004032000}],"total":1,"size":10,"current":1}, 耗时: 93ms
2026-04-28 22:02:14.967 [http-nio-8080-exec-4] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/questionFirstCategory/findAllQuestionFirstCategory, Controller: AdminQuestionFirstCategoryController.findAllQuestionFirstCategory, Status: 200, Duration: 144ms
2026-04-28 22:02:15.025 [http-nio-8080-exec-7] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: POST, URI: /api/admin/questionBank/findQuestionBankByPage, Controller: AdminQuestionBankController.findQuestionBankByPage, Status: 200, Duration: 202ms
2026-04-28 22:02:16.386 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 22:02:16.387 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 22:02:16.424 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 22:02:16.425 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 22:02:16.425 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 22:02:16.465 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 22:02:16.466 [http-nio-8080-exec-3] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/questionBank/findQuestionBankById, Controller: AdminQuestionBankController.findQuestionBankById, IP: 0:0:0:0:0:0:0:1, Params: {"questionBankId":"1","_t":"1777384935980"}
2026-04-28 22:02:16.505 [http-nio-8080-exec-3] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: AdminQuestionBankServiceImpl, 方法: findQuestionBankById, 参数: [1]
2026-04-28 22:02:16.508 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.selectList - ==>  Preparing: SELECT questionBank_id,questionBank_description,questionBank_optionA,questionBank_optionB,questionBank_optionC,questionBank_optionD,questionBank_correctAnswer,questionBank_image,questionBank_code,questionBank_type,questionFirstCategory_id,questionFirstCategory_name,questionSecondCategory_id,questionSecondCategory_name,questionBank_referenceAnswer,questionBank_analysis,questionBank_difficulty,questionBank_state,questionBank_createTime,questionBank_updateTime,deleted FROM general_questionBank WHERE deleted=0 AND (questionBank_id = ? AND deleted = ?)
2026-04-28 22:02:16.508 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.selectList - ==> Parameters: 1(Integer), 0(Integer)
2026-04-28 22:02:16.547 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.selectList - <==      Total: 1
2026-04-28 22:02:16.554 [http-nio-8080-exec-3] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: AdminQuestionBankServiceImpl, 方法: findQuestionBankById, 返回值: {"questionBankId":1,"questionBankDescription":"在以下选项中,属于Java基本数据类型的是?1","questionBankOptionA":"String","questionBankOptionB":"Character","questionBankOptionC":"char","questionBankOptionD":"Double","questionBankCorrectAnswer":"C","questionBankImage":"","questionBankCode":"","questionBankType":1,"questionFirstCategoryId":1,"questionFirstCategoryName":"互联网","questionSecondCategoryId":1,"questionSecondCategoryName":"后端开发-Java","questionBankReferenceAnswer":"","questionBankAnalysis":"A、B、D都是引用数据类型","questionBankDifficulty":1,"questionBankState":1,"questionBankCreateTime":1776935585000,"questionBankUpdateTime":1777004032000}, 耗时: 46ms
2026-04-28 22:02:16.629 [http-nio-8080-exec-3] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/questionBank/findQuestionBankById, Controller: AdminQuestionBankController.findQuestionBankById, Status: 200, Duration: 163ms
